system:index,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,agbd,bsi,class,dem,evi,mndwi,ndbi,ndvi,slope,.geo
619,0.03290533832782614,0.21316268947338565,0.09900320076902153,0.03219101924541654,0.0534130205292215,0.03415931892913378,0.09772215077749274,0.21477665589956277,0.26205300923245156,0.2699444421153113,0.2956540541238495,0.295188061178549,164.9971557291717,-0.15762644288870334,1,65.429504,0.4843773652972102,-0.61165714,-0.17812204,0.7990545,17.7164,"{""type"":""MultiPoint"",""coordinates"":[]}"
620,0.03989228316426572,0.1500908120725257,0.0710544974236592,0.03677852551097139,0.05033837190507932,0.03157560286815698,0.07839355758315637,0.21194398836420653,0.2634898444597058,0.2697731438562944,0.291444301106239,0.29230033840433106,189.203003,-0.24935983159283123,1,420.79324,0.49169355753621213,-0.5004163,-0.2833433,0.793222,20.958937,"{""type"":""MultiPoint"",""coordinates"":[]}"
621,0.04191656300844121,0.21001668892365294,0.11748558810824394,0.0453148635705955,0.05918179295306984,0.056965131959970355,0.10216873791695308,0.18722657277919744,0.22159925278961648,0.23231831179074983,0.2567005693019427,0.25961581332112627,188.733841,-0.03311054220178411,1,497.37274,0.35607110337946235,-0.56806743,-0.06471605,0.60856813,34.4672,"{""type"":""MultiPoint"",""coordinates"":[]}"
622,0.035476870755139694,0.20968868628456044,0.09855073887457223,0.03539597256475063,0.05984749900975471,0.04164293072632504,0.10092882224623981,0.24854774159998405,0.29693114516051866,0.3081152290147717,0.3349717450896309,0.3348747160718783,112.36602020263672,-0.20099966766273888,1,155.57942,0.5109644841457107,-0.56875026,-0.22968808,0.77440536,18.417873,"{""type"":""MultiPoint"",""coordinates"":[]}"
623,0.03478101939363033,0.22030296029552338,0.1004550116435375,0.033478225269946996,0.05118038358094525,0.03255015154590715,0.09129794664888695,0.2720533953526887,0.33194194179563374,0.3319200067511608,0.3613038743163251,0.3521954802023077,165.752533,-0.18127132070246435,1,88.69743,0.5951820595296764,-0.6196116,-0.19771579,0.824162,18.848837,"{""type"":""MultiPoint"",""coordinates"":[]}"
624,0.034911867305253134,0.15299960140960447,0.06787560967766929,0.03158693339472416,0.04973949597120559,0.028707056289679216,0.08077682134479068,0.23132560517074538,0.2847139343271154,0.2887872629660169,0.3132859005023311,0.31418960827421455,199.85381629468907,-0.2701092932958798,1,446.19058,0.5256248224030244,-0.5027624,-0.30102858,0.8124972,19.937902,"{""type"":""MultiPoint"",""coordinates"":[]}"
625,0.02757396667604316,0.15695454779336473,0.07101821082233303,0.028248618840660676,0.04805626005690641,0.027361043387354744,0.08549477377163138,0.24288592584154145,0.2993473053259615,0.3049564090518699,0.3244241232960058,0.3220285097448865,157.59110341834506,-0.2766757318922769,1,1217.5101,0.5503663724923593,-0.5439024,-0.30999917,0.835988,20.452295,"{""type"":""MultiPoint"",""coordinates"":[]}"
626,0.039379855300406136,0.2375609384295431,0.15477596883455486,0.04757309250592561,0.06377493453308083,0.06648356888263898,0.10609617992214669,0.1846297602816588,0.21870473574446417,0.2287467271304119,0.2539164376874446,0.2711526521695318,239.514282,0.020575284255985635,1,725.86664,0.32121683978128096,-0.582689,0.011409591,0.54496473,31.823889,"{""type"":""MultiPoint"",""coordinates"":[]}"
627,0.0396987393638899,0.17746704280859663,0.08695768854291024,0.03776540921901541,0.05413020145762976,0.034483583443122044,0.09260112247123438,0.2061226683197258,0.25011013539468296,0.2560512620100438,0.2813904586529855,0.27708183197605474,93.82561492919922,-0.1814882119731379,1,212.75668,0.4572088905312901,-0.55306786,-0.20407248,0.75680685,13.498984,"{""type"":""MultiPoint"",""coordinates"":[]}"
628,0.03250907598419898,0.13385841043814803,0.05852270122717222,0.03036681055026231,0.04774283679113755,0.027248430504057168,0.07629039982523035,0.20720908471372018,0.25122463628559505,0.26008670681923235,0.27410587510144857,0.273530493018904,188.249237,-0.2757514825570564,1,1093.1028,0.4828989532051194,-0.49200672,-0.31172827,0.8165076,30.145765,"{""type"":""MultiPoint"",""coordinates"":[]}"
629,0.033240586886649555,0.18451768718376252,0.08435579191506747,0.031235765294169836,0.04613423164024129,0.02994297219541379,0.07925531487283785,0.1966713714893025,0.23724103725341125,0.2489439245225554,0.270713007535508,0.2628485398011814,221.21470407191583,-0.14577082475056344,1,294.5711,0.4307912586041138,-0.59701025,-0.16357419,0.77383345,22.236065,"{""type"":""MultiPoint"",""coordinates"":[]}"
630,0.04944327760399558,0.23602678088839396,0.10732746157716272,0.046943747517233354,0.06695756235341203,0.04207926273459216,0.11131723366434747,0.2997839955464383,0.36273767944185037,0.36690490884435845,0.39775217347809216,0.37791360850421335,166.1352996826172,-0.2153829468545594,1,271.75555,0.6298775812234241,-0.56014067,-0.23912393,0.79508173,20.032904,"{""type"":""MultiPoint"",""coordinates"":[]}"
631,0.02896830677674405,0.16010633806213073,0.07694470438168814,0.028245857510833652,0.04253082624930611,0.029583729432340066,0.07522347405270152,0.20057100736352798,0.24588456272578535,0.25189483475322744,0.27057250220688994,0.2696242031689115,563.149963,-0.19486303970728996,1,513.4186,0.455579506726711,-0.56947947,-0.22329985,0.7855249,24.214046,"{""type"":""MultiPoint"",""coordinates"":[]}"
632,0.03973406343897613,0.16926044030905316,0.07729009236037081,0.038475106049405565,0.05336098136406702,0.03332509325183611,0.0843994020120448,0.23192249848447677,0.284927386522109,0.28889809485518764,0.3121450614199412,0.3148376697131352,217.178162,-0.23921151027100462,1,471.32034,0.5259105414884244,-0.52516663,-0.26725334,0.80182153,22.784296,"{""type"":""MultiPoint"",""coordinates"":[]}"
633,0.03994395843367114,0.21148749279634368,0.10446629119247534,0.03981402311812765,0.05898726910160117,0.04284891197979599,0.10185176701588029,0.2310561648119815,0.2774322483728927,0.2889182760541234,0.31604337896095375,0.316738079333751,164.97055048994247,-0.1398702648224404,1,335.09528,0.47944663106305585,-0.568865,-0.1761445,0.74830574,27.288256,"{""type"":""MultiPoint"",""coordinates"":[]}"
634,0.03805063561655984,0.16797575906184556,0.08458656112352424,0.03523402441500138,0.049084627347616636,0.036170283987921825,0.08093866972904457,0.1859094813496784,0.22123051112955114,0.23339252734758328,0.2560754943898757,0.2580825013478503,278.6597211590344,-0.16826018936075732,1,281.2345,0.40971533865110543,-0.57074904,-0.19226658,0.7432783,21.42164,"{""type"":""MultiPoint"",""coordinates"":[]}"
635,0.04342179771031529,0.18153030550609736,0.09460696931309856,0.04349475675213293,0.057941240250303935,0.054388879226599886,0.10238219310289678,0.1850157535711306,0.2196797836338707,0.2305561820007474,0.25070569420477307,0.2551754511697479,285.0189115419157,-0.0929407772557773,1,729.0471,0.36192323293122214,-0.5678708,-0.13873005,0.6637917,20.277912,"{""type"":""MultiPoint"",""coordinates"":[]}"
636,0.04286541742889779,0.19076657231311314,0.08954891960955091,0.04228185277978817,0.05744002930663668,0.037084055453535894,0.09156006205764737,0.2483992438396215,0.3064190797004688,0.31642656157243815,0.3405589681000853,0.3374555800194459,172.425461,-0.23150189646157376,1,132.89998,0.5584601472647771,-0.5319452,-0.26279527,0.8016981,28.54609,"{""type"":""MultiPoint"",""coordinates"":[]}"
637,0.03842592505618969,0.1607074528771539,0.07282097470144125,0.03884050752917458,0.05270955842361292,0.03235523662988721,0.0843091348705225,0.22389608155781976,0.27909110901630085,0.28234401605848003,0.30862931613295996,0.2971747192320281,167.116196,-0.24458404332392775,1,166.44655,0.5132051728266812,-0.50889623,-0.27571252,0.79572326,18.60982,"{""type"":""MultiPoint"",""coordinates"":[]}"
638,0.041999054950789656,0.19607222806355984,0.09253709829199161,0.0388411341558475,0.05635419891398453,0.036262312248379364,0.09132566311521295,0.2508041860651498,0.3136502871847364,0.3205532427905108,0.3460699576204438,0.34699805804793865,221.5250209034784,-0.20865544476913747,1,273.9906,0.5613461485621304,-0.5613423,-0.23542164,0.7958143,20.18392,"{""type"":""MultiPoint"",""coordinates"":[]}"
639,0.0362470578549643,0.17940129606743319,0.08596555407065148,0.0328871725472849,0.047456320745347454,0.034144607874631,0.08260077748904811,0.19437028993034827,0.23832550211365855,0.24935520268527128,0.2715548231204344,0.2709854738470099,397.1820229070187,-0.17558602770536522,1,289.1186,0.4408227144850313,-0.5957124,-0.20500913,0.76608014,25.456211,"{""type"":""MultiPoint"",""coordinates"":[]}"
640,0.026393951644206715,0.1623149199796806,0.0812624836786954,0.029059516727612186,0.04332197311571998,0.03177263160823695,0.07559956875473121,0.19245557706430208,0.23679018336887225,0.2457880013630934,0.2647338384735765,0.26023230400283454,383.618469,-0.17214297850934854,1,506.4132,0.43466655601494875,-0.573271,-0.20361347,0.77381295,14.544334,"{""type"":""MultiPoint"",""coordinates"":[]}"
641,0.02504805506948034,0.13889442163241963,0.06417899575978397,0.025372812304281202,0.03988829338832084,0.02546923162275193,0.07137902450337166,0.19214992130599617,0.23778251442850692,0.24060275180607396,0.264037100138431,0.26498134467749773,292.5012040974797,-0.2332074448756891,1,487.48007,0.4458530887046452,-0.5562754,-0.2639139,0.8063087,18.668898,"{""type"":""MultiPoint"",""coordinates"":[]}"
642,0.04304166161595348,0.204396139007697,0.09226734687359733,0.038613513342229774,0.05688165381816332,0.035402555955187764,0.09378482046876574,0.2574818028182045,0.3177346879736013,0.3157951200341693,0.346835861828984,0.346375497698553,132.846191,-0.21094354783919692,1,169.40369,0.5664476810244112,-0.55129534,-0.23160985,0.7915651,27.464357,"{""type"":""MultiPoint"",""coordinates"":[]}"
643,0.021821552106152862,0.12152294887676625,0.05652068788252754,0.022330644554500435,0.03438745851862987,0.02184960477073114,0.059569304678344606,0.1586258757366653,0.19487782200245954,0.20230336643671984,0.2172337334531178,0.21636662162035356,59.243980407714844,-0.2208395944655925,1,1115.7755,0.3872057524532287,-0.5669739,-0.2495759,0.81023926,11.045678,"{""type"":""MultiPoint"",""coordinates"":[]}"
644,0.04884947431287067,0.1902763648722417,0.0953339525693982,0.04399815075829907,0.06042331941656285,0.042810364736092406,0.09440764782268175,0.21341048968344278,0.25028732026276584,0.25574284915175594,0.2796368778164881,0.28173940106741274,124.82401246856328,-0.15939812870519873,1,193.04918,0.4261424693531398,-0.5185413,-0.1824084,0.7177198,25.384304,"{""type"":""MultiPoint"",""coordinates"":[]}"
645,0.033448023519025115,0.15872986433777322,0.07333915461754992,0.03306983423342761,0.04878660262798139,0.029166686537648825,0.08171431301938652,0.22859017974554197,0.2823165506773858,0.28354002805805584,0.311261208380277,0.3162807557180565,104.888916015625,-0.25175885308626733,1,507.09384,0.5208657074503442,-0.5300484,-0.28064105,0.81777185,12.607855,"{""type"":""MultiPoint"",""coordinates"":[]}"
646,0.03523013553703151,0.20093583552989255,0.10481906197827953,0.03618510626770584,0.05708597995033929,0.044027116566144706,0.09993030048235485,0.23510357549771624,0.28200962837706156,0.2874385394222505,0.31243026130221196,0.3426529587997637,36.40928649902344,-0.1535085244592714,1,474.79605,0.4635812430884633,-0.56561506,-0.19266123,0.7314176,14.514273,"{""type"":""MultiPoint"",""coordinates"":[]}"
647,0.03719859300403064,0.1699844714346514,0.08029101274176854,0.037548855578330605,0.050062186900926245,0.03476010595829349,0.08371773839366732,0.19889350359522917,0.2431750951412787,0.24733840250319972,0.27249919816827406,0.27703044121145837,94.833214,-0.1627298016898198,1,147.93333,0.43839840984311756,-0.55555797,-0.18822488,0.75328577,12.50036,"{""type"":""MultiPoint"",""coordinates"":[]}"
648,0.04161100975015394,0.17837620540348545,0.08480246453173973,0.037611892117996135,0.0547086034024397,0.036229251217420114,0.08914860421187203,0.22116067952334514,0.2680208277057122,0.2725643771336678,0.30069386050995406,0.2903151076421418,72.803291,-0.19327242666644506,1,107.18276,0.48124534323022683,-0.5313242,-0.22357963,0.7738283,14.321797,"{""type"":""MultiPoint"",""coordinates"":[]}"
649,0.042051680630183115,0.17352560704168865,0.08362329740958202,0.04065063834166565,0.05346190906832224,0.034866950829906866,0.08319708144985939,0.23055890286841346,0.28980909276400924,0.29089578533666816,0.3165527489230469,0.31150646428782797,74.10535430908203,-0.21545784725916384,1,428.90204,0.5213336174920489,-0.5229814,-0.24422997,0.7754836,23.924284,"{""type"":""MultiPoint"",""coordinates"":[]}"
650,0.03446566788916709,0.18813689568090636,0.08637506615915323,0.032363931043967044,0.047847122256248105,0.03276301146671671,0.08378613750498165,0.20593609434903967,0.2478619632505656,0.2586650965366807,0.2825558786092801,0.2775812398748775,265.036072,-0.1424127675687545,1,315.12848,0.44161833383023025,-0.59762955,-0.1662569,0.77642363,25.825401,"{""type"":""MultiPoint"",""coordinates"":[]}"
651,0.04024190950672803,0.1754338016064276,0.08196026726127482,0.03720386899644087,0.05398420323630756,0.035782564150795115,0.08935122367531999,0.21374407402704715,0.256539054437154,0.2661649047090593,0.28666788003608606,0.2900109523123793,211.92383208965572,-0.20706950002978675,1,466.3866,0.4668865749547491,-0.54640454,-0.2402145,0.78650683,17.410164,"{""type"":""MultiPoint"",""coordinates"":[]}"
652,0.0340878098558379,0.1648319857893005,0.07606504335557114,0.03144882883060276,0.047338388310673815,0.03262202739188463,0.08490973872985708,0.19729579303305617,0.24051093718276143,0.24931957221707732,0.2764204612810401,0.274453319256376,153.9010164575354,-0.18081623746614797,1,222.93872,0.4398982479202289,-0.5628061,-0.21434183,0.7743515,14.234755,"{""type"":""MultiPoint"",""coordinates"":[]}"
653,0.039636247926107454,0.1647456730449342,0.07840992349737913,0.03767147960763321,0.0510801228034378,0.03495632874966135,0.08436757772896628,0.20070383130658417,0.24423763607909674,0.2506572469249868,0.27437043973930286,0.2745476209551762,215.2681809816015,-0.18274008424863142,1,183.70357,0.43793031008935795,-0.5337534,-0.2131814,0.76170796,17.776114,"{""type"":""MultiPoint"",""coordinates"":[]}"
654,0.03913473996356825,0.1850170891049826,0.09174205476055133,0.03476988734979138,0.05282060698375504,0.03924111610693272,0.0914334105012917,0.18468556721668902,0.21885623246790237,0.22768306954274362,0.24934701630490277,0.24503744846623537,139.638016,-0.11780248244352277,1,180.43488,0.39474844689059446,-0.5691444,-0.14396143,0.7116863,10.81492,"{""type"":""MultiPoint"",""coordinates"":[]}"
655,0.03915890613752286,0.22236777891100654,0.10971534183251243,0.036056144318761855,0.06053192137887159,0.038696511552444836,0.10508634158465872,0.24452294651128556,0.29068812738059774,0.29263919518046017,0.3217331749178985,0.32017062204833124,51.12886428833008,-0.16310064110567551,1,51.122375,0.5146852154234713,-0.5848215,-0.17783163,0.77236545,7.9707503,"{""type"":""MultiPoint"",""coordinates"":[]}"
656,0.037455666415168544,0.18698424610479836,0.09003756903443148,0.03648759663470164,0.05448476072697562,0.036616467501302805,0.09256319737305875,0.22384392627840874,0.27076278260835734,0.28373413285035193,0.304938610070143,0.30264259245896263,186.31930665475525,-0.18702573437386427,1,310.00128,0.4829495664766704,-0.5551115,-0.21903445,0.7687958,23.455149,"{""type"":""MultiPoint"",""coordinates"":[]}"
657,0.04572661920156629,0.25456885920589145,0.1796600010429289,0.04724305231513955,0.05828497907573551,0.06793996851742357,0.10122765354810244,0.14438761191967162,0.170118917317187,0.18455489049704626,0.21137857295455523,0.22508882674702266,35.53343200683594,0.15415698835172115,1,231.17224,0.24353981763111757,-0.6433077,0.16335571,0.48709264,16.301,"{""type"":""MultiPoint"",""coordinates"":[]}"
658,0.027673463504907538,0.1620209888022161,0.07227921378635983,0.028070645518165717,0.047017604176610925,0.02604847143283701,0.08344493441807593,0.24738281050864935,0.30514899637295395,0.3144959483676419,0.33187357263150535,0.32146696076720616,205.020447,-0.2740927468605774,1,1226.2046,0.5659489991412685,-0.55589217,-0.30412382,0.8418081,24.086517,"{""type"":""MultiPoint"",""coordinates"":[]}"
659,0.04110761046395314,0.2037462331297852,0.09259554023989194,0.03835738784695632,0.05843319165251211,0.038339705410113466,0.10050344782592059,0.23485455025605506,0.28404506055202294,0.2889565595301245,0.32044570899966074,0.30990949167093906,245.24429553591605,-0.1757585459210597,1,132.84657,0.5078456525612453,-0.56226456,-0.19805609,0.7712302,11.88289,"{""type"":""MultiPoint"",""coordinates"":[]}"
660,0.04420480006826889,0.19357701234554875,0.09548239215097332,0.04204908869598565,0.05846348613253687,0.04301973854196031,0.096318124645566,0.22687364556566422,0.27139170919188826,0.2770897303451406,0.3052818704569674,0.3072151667686083,108.512901,-0.1792572495115841,1,291.116,0.4792787780933765,-0.5461226,-0.20573832,0.73737466,17.052988,"{""type"":""MultiPoint"",""coordinates"":[]}"
661,0.03435829886729494,0.2110299556539592,0.1006712338682436,0.03373065952983957,0.05074318591003224,0.03429688205740707,0.08926524521349208,0.25039772516201336,0.3070066677743779,0.30142229873950416,0.33532776274089776,0.3328800130777592,158.9318946197033,-0.15584075044945972,1,65.70192,0.5339966261415524,-0.6067788,-0.1743375,0.78943527,9.989134,"{""type"":""MultiPoint"",""coordinates"":[]}"
662,0.03339428919048033,0.16362441647496795,0.07751358896752011,0.03144936979052941,0.04637237378930092,0.032564570154366056,0.08416107969744595,0.20516616609987806,0.2494171811637378,0.2602571496007305,0.2806393078050574,0.28376397947778703,213.12714215818397,-0.20752855239601747,1,560.4296,0.4543208811317868,-0.5593692,-0.24414794,0.7864162,27.16961,"{""type"":""MultiPoint"",""coordinates"":[]}"
663,0.03743113733951409,0.17088523550603282,0.08127894917445996,0.03673149462900719,0.05168682655813033,0.03290278705659442,0.08377787865613714,0.23132026848471984,0.2884948597014136,0.2925751978161609,0.3175388605324762,0.31313305742601333,176.798462,-0.23332009273507778,1,446.69534,0.5274076139621576,-0.53355366,-0.2617712,0.8003486,22.386978,"{""type"":""MultiPoint"",""coordinates"":[]}"
664,0.03035361934001296,0.14307876865667843,0.06419145177964777,0.029838576041337033,0.04516541858354288,0.02658415472489323,0.07495563229570251,0.21268808033685177,0.263565978354962,0.268937235007128,0.2907263858154776,0.28042001477088013,214.10633956754452,-0.26529649655340676,1,508.87277,0.5020921488356,-0.52711684,-0.30031466,0.8122853,3.785996,"{""type"":""MultiPoint"",""coordinates"":[]}"
665,0.03169756258410657,0.12896926797617325,0.0574521230013513,0.03153089059572931,0.04844475827691403,0.02701152784077279,0.0773499084809709,0.20807468592770567,0.25600279305878265,0.26141812673951925,0.27761514502425794,0.29531348871183,130.822403,-0.28005214902890985,1,990.3073,0.49143007583729903,-0.4741225,-0.3125272,0.8074482,28.562874,"{""type"":""MultiPoint"",""coordinates"":[]}"
666,0.03691675900293769,0.1582591061976666,0.06993082142275216,0.03429457969953484,0.050533004697746214,0.02788596302075516,0.083525114369547,0.25345520825676987,0.31512249371249806,0.3154864174636768,0.3437016067235422,0.3414078186902421,163.8548897764806,-0.3008640037025821,1,597.0793,0.5756759352816779,-0.5210251,-0.33300793,0.83655566,24.136045,"{""type"":""MultiPoint"",""coordinates"":[]}"
667,0.01976919942307118,0.14312499301457227,0.06611662394968594,0.022561472434964553,0.03802627069125583,0.022531442517400104,0.06950165728717315,0.20963951050507454,0.259002642497543,0.2668512377819762,0.2853155016057465,0.286008195798537,61.092742919921875,-0.2655513085245602,1,1339.3329,0.4918213906050654,-0.5859144,-0.29607865,0.8439344,24.022943,"{""type"":""MultiPoint"",""coordinates"":[]}"
668,0.04243083647267097,0.19420188370419186,0.1006771773392001,0.04281815321709563,0.06117291817952911,0.049218648910420604,0.10017083528625197,0.183766076873247,0.2091197428665905,0.22117526487721506,0.24342840553618592,0.24234624108219988,257.831635,-0.06405384560159741,1,273.77203,0.34663893638513177,-0.56869894,-0.08606816,0.67325866,27.841005,"{""type"":""MultiPoint"",""coordinates"":[]}"
669,0.030403681402211807,0.13962470436408933,0.0629771516196701,0.030643858819687828,0.04561042141178908,0.02604528889694432,0.07588124502777095,0.21487959485979544,0.269007144200424,0.26891037963410747,0.29528156922885973,0.29513531068225707,312.3935200497222,-0.2619745658714933,1,515.4451,0.5017712112787929,-0.5243855,-0.29214415,0.825215,8.870615,"{""type"":""MultiPoint"",""coordinates"":[]}"
670,0.031028716301697328,0.19829964674178435,0.09781372281966252,0.031280826772315785,0.05074233833071492,0.03305095521988026,0.08845793082616629,0.23024732048665633,0.2872837896159304,0.29263471684185627,0.316971682156742,0.3162913427074625,57.22323226928711,-0.17976155008113054,1,246.97087,0.5122968893348622,-0.59768134,-0.20573926,0.8125441,25.260406,"{""type"":""MultiPoint"",""coordinates"":[]}"
671,0.03716138187442644,0.1839732915597579,0.08692356787597726,0.03796982889229939,0.054750768015098254,0.03447967874575072,0.09045662767679258,0.23785680216019472,0.289188109495731,0.29524422408451423,0.31870166596568283,0.3199458052904356,181.00001262008442,-0.2198424204624667,1,517.46704,0.5313718244333021,-0.54003567,-0.24787591,0.80328137,6.3631744,"{""type"":""MultiPoint"",""coordinates"":[]}"
672,0.03961942341821748,0.18727922674857944,0.08737417919112017,0.0364506870661927,0.053583912355390007,0.03242560940291339,0.09013578477184818,0.2355066311822211,0.29135431298746217,0.2963870657364852,0.32241687945412484,0.31021482420647556,127.03693212143591,-0.20273833385951004,1,163.20747,0.5299784709420686,-0.5580398,-0.2268762,0.8096911,18.130539,"{""type"":""MultiPoint"",""coordinates"":[]}"
673,0.03369561873334311,0.1849946086760042,0.08419954362492124,0.030927155328354525,0.049495465375195606,0.030546898068648243,0.0855451600085007,0.22400267309705,0.2748996860161085,0.27843498127364513,0.30852778089373367,0.2898058170580233,160.59271115284903,-0.18386116032659566,1,103.04183,0.5005925772141413,-0.57483906,-0.20802268,0.7941051,24.36221,"{""type"":""MultiPoint"",""coordinates"":[]}"
674,0.046364712178833666,0.17930273845840078,0.08092852635250497,0.04282898423206897,0.05948798523335221,0.03596606528226194,0.0936214603086684,0.2524903082330308,0.3142550068813675,0.3148924386481942,0.34688187137133975,0.35036834104659786,199.022461,-0.24731283005230378,1,216.67194,0.5686784578487067,-0.49138302,-0.27414462,0.79131657,33.06713,"{""type"":""MultiPoint"",""coordinates"":[]}"
675,0.036515101506274655,0.19592441513012587,0.1040186502226406,0.035940793329991005,0.0528221619168549,0.04376600062413481,0.09601077172451097,0.17899143233891868,0.21513876818940442,0.2254416873286856,0.2555279089938178,0.2619500757645496,146.2517108624921,-0.08084133322795442,1,231.87785,0.3683199929627234,-0.60940313,-0.10819247,0.6816526,27.195976,"{""type"":""MultiPoint"",""coordinates"":[]}"
676,0.024404862880568798,0.1425091778938397,0.06497755549843762,0.025444076183415872,0.04333153902574158,0.0248990809115674,0.07563595755951587,0.21669793606086785,0.26368501158494523,0.27286771312120733,0.288204744604357,0.29402419745234143,91.20428466796875,-0.27014848424353416,1,1259.7527,0.4983756326036271,-0.5482745,-0.30335507,0.83162344,27.488235,"{""type"":""MultiPoint"",""coordinates"":[]}"
677,0.03480114010479132,0.1777900866014433,0.0880424264309164,0.03692621694358484,0.05337774926845714,0.037195555552377656,0.0898631892337453,0.209233627288768,0.2541517529624183,0.26163781045553874,0.2849381415032536,0.28867811074036576,55.832169,-0.19301593480874862,1,333.549,0.4537606498789475,-0.565182,-0.2236447,0.77679056,28.088604,"{""type"":""MultiPoint"",""coordinates"":[]}"
678,0.03798259234797391,0.1660163811538298,0.07743879122837423,0.03615013747271827,0.05367833165182639,0.03498682485104822,0.08867812465009421,0.20395592585287073,0.24583974664147043,0.2518289219386713,0.2778536064303613,0.29299994303407956,100.55368895167221,-0.19480474322186303,1,412.12296,0.4420248259310466,-0.5269162,-0.2299267,0.7614626,23.186848,"{""type"":""MultiPoint"",""coordinates"":[]}"
679,0.04128949689291489,0.16182692412539784,0.07771523594780665,0.03878840149520794,0.05141231960374145,0.034813585009800696,0.0832272431920487,0.21170882987398665,0.26129248914743775,0.26378922605269145,0.2899900525494796,0.2974830748412138,267.274872,-0.2080399925084823,1,323.41895,0.4749539337270977,-0.52257913,-0.23621295,0.77224255,14.585523,"{""type"":""MultiPoint"",""coordinates"":[]}"
680,0.039574322395244645,0.1822701799038935,0.0818982869054069,0.03535706476599822,0.054516039306155374,0.03490436275655758,0.09234729779413388,0.2266352046205321,0.2785432315673768,0.28600206615181833,0.3119681224712104,0.2972951840521179,138.436615,-0.21384917921910732,1,149.44054,0.5122331867052816,-0.5421356,-0.24317133,0.7741651,23.973986,"{""type"":""MultiPoint"",""coordinates"":[]}"
681,0.038715436487562094,0.18173931948061156,0.09370094748945329,0.040323068735361026,0.056610007348819796,0.04577917449118611,0.09437018724758726,0.18413844417609931,0.21678793730687085,0.22612998922880145,0.2479891318580595,0.24557704799412308,256.46041435686533,-0.09560740799959994,1,321.6734,0.36180540936773,-0.562696,-0.12470982,0.6823841,24.864035,"{""type"":""MultiPoint"",""coordinates"":[]}"
682,0.0360704409112597,0.2149984361827,0.09626785370579619,0.035815237129168016,0.05769095185772116,0.03519788916290131,0.10066254971107301,0.21890557291691107,0.2643068943430568,0.27370640789537526,0.2955519288968641,0.28889972106030437,166.036407,-0.15980106172854125,1,167.38536,0.4840840827122839,-0.58916247,-0.17986983,0.8069349,17.95422,"{""type"":""MultiPoint"",""coordinates"":[]}"
683,0.035477933284414565,0.1818325332002991,0.09086814390455593,0.035474619587988615,0.05018852887802918,0.03937220424672559,0.08740030264193697,0.19532693054722117,0.23380509096509772,0.2460877049095719,0.2678994861774693,0.2615874034267417,304.084473,-0.149004374126029,1,514.835,0.4085133447984426,-0.5671196,-0.18292876,0.7403787,24.224154,"{""type"":""MultiPoint"",""coordinates"":[]}"
684,0.041285454292793004,0.1957620349507091,0.10412004831063972,0.03743397938518788,0.052467727147206926,0.04079451127859042,0.08665784208348692,0.17271755405703787,0.20678693211970753,0.21734568984091318,0.23803302429492113,0.23981718480328865,143.46700772092422,-0.07118206276438334,1,94.81081,0.3734786510713635,-0.5955384,-0.08437465,0.67173475,19.518509,"{""type"":""MultiPoint"",""coordinates"":[]}"
685,0.03170816101379914,0.16910745372341662,0.08070596145755617,0.03184119126341352,0.0453409986770769,0.03273865908411886,0.08056567654582578,0.18223343703721498,0.2201940815859736,0.23546608898044158,0.25306921935261195,0.2504200710233849,191.10538360427412,-0.19199976725271922,1,335.06073,0.4147569831608328,-0.5740172,-0.22146133,0.7842171,17.769474,"{""type"":""MultiPoint"",""coordinates"":[]}"
686,0.040751011148903976,0.2180337202335194,0.12302922961152156,0.03896317111221451,0.05513806218438912,0.04542288392237942,0.09334864638668378,0.20817033713532052,0.2538731089232547,0.2648671097103885,0.2884188833145496,0.2775896457238015,173.773499,-0.0749502577437299,1,255.30237,0.4487756347252094,-0.60041475,-0.09053477,0.70905125,25.775679,"{""type"":""MultiPoint"",""coordinates"":[]}"
687,0.03334361278252463,0.18421119456333263,0.09263426535243256,0.03487336611127002,0.052704671679098036,0.04359447987986254,0.09332658849433485,0.18500040294047357,0.2231353873359898,0.2328074448636056,0.2531840739540878,0.251365854402936,271.897675,-0.1752052507482067,1,401.87494,0.4143726124133853,-0.58273023,-0.20497094,0.7427979,18.318375,"{""type"":""MultiPoint"",""coordinates"":[]}"
688,0.04394713876939071,0.21131765084692938,0.10612294166452396,0.043718120740958266,0.060883482642204535,0.05015045272677385,0.10542903909099616,0.21226230655352746,0.24948612463994138,0.2550342551445403,0.2812072653542889,0.3027692420860982,155.574768,-0.12088780166330342,1,339.6508,0.4261488678870753,-0.5912315,-0.14036086,0.7057003,31.56401,"{""type"":""MultiPoint"",""coordinates"":[]}"
689,0.04266119050652411,0.18615572707993805,0.0885444369507964,0.03990883794829703,0.05606891830108143,0.03871581890358975,0.09126271128692261,0.221218553961164,0.2687788842384763,0.2742425924678521,0.30152616524875725,0.2931420946652651,236.703033,-0.20504436318730543,1,297.5371,0.47980146670247675,-0.54609287,-0.23259276,0.781643,22.665169,"{""type"":""MultiPoint"",""coordinates"":[]}"
